supplier_order_id,supplier_id,supplier_name,product_id,warehouse_id,order_date,expected_delivery_date,actual_delivery_date,quantity_ordered,quantity_received,order_status
PO000236,SUP008,LifeCare Suppliers,P004,WH005,2025-11-29,2025-12-05,2025-12-05,2291,2061,Partially Delivered
PO000237,SUP003,BioHealth Distribution,P041,WH010,2025-12-08,2025-12-17,2025-12-16,2909,2909,Delivered
PO000238,SUP006,HealthChain Partners,P048,WH001,2025-10-17,2025-10-22,2025-10-20,4305,4305,Delivered
PO000239,SUP008,LifeCare Suppliers,P001,WH006,2026-02-24,2026-03-16,2026-03-16,2639,2639,Delivered
PO000240,SUP003,BioHealth Distribution,P007,WH009,2026-03-19,2026-04-07,2026-04-07,1624,1218,Partially Delivered
PO000241,SUP003,BioHealth Distribution,P031,WH007,2026-05-11,2026-05-15,2026-05-23,3371,3371,Delivered
PO000242,SUP001,MediSupply Europe,P035,WH005,2026-05-13,2026-05-28,2026-05-27,3774,3774,Delivered
PO000243,SUP002,PharmaLogistics,P021,WH007,2026-04-19,2026-04-29,2026-04-27,2460,2460,Delivered
PO000244,SUP001,MediSupply Europe,P012,WH004,2025-07-22,2025-07-27,2025-07-25,1980,1980,Delivered
PO000245,SUP005,Global Pharma Supply,P005,WH007,2025-09-13,2025-09-20,2025-09-18,4618,4387,Partially Delivered
PO000246,SUP003,BioHealth Distribution,P003,WH007,2026-03-20,2026-03-28,2026-03-26,3952,2964,Partially Delivered
PO000247,SUP004,EuroMeds,P012,WH007,2025-08-17,2025-08-23,2025-08-27,824,824,Delivered
PO000248,SUP008,LifeCare Suppliers,P010,WH009,2025-07-11,2025-07-23,2025-07-23,4385,4385,Delivered
PO000249,SUP002,PharmaLogistics,P046,WH001,2025-11-11,2025-11-26,2025-12-06,2560,2560,Delivered
PO000250,SUP006,HealthChain Partners,P050,WH004,2026-02-18,2026-02-27,2026-03-01,3319,2987,Partially Delivered
PO000251,SUP006,HealthChain Partners,P030,WH001,2025-10-21,2025-11-01,2025-10-30,2778,2778,Delivered
PO000252,SUP005,Global Pharma Supply,P017,WH009,2025-08-28,2025-09-04,2025-09-04,3299,3299,Delivered
PO000253,SUP008,LifeCare Suppliers,P044,WH007,2026-03-03,2026-03-10,2026-03-10,3457,3457,Delivered
PO000254,SUP006,HealthChain Partners,P043,WH006,2026-03-03,2026-03-11,2026-03-10,2966,2817,Partially Delivered
PO000255,SUP004,EuroMeds,P019,WH001,2025-08-09,2025-08-21,2025-08-19,4343,4343,Delivered
PO000256,SUP004,EuroMeds,P018,WH001,2026-06-26,2026-06-29,2026-06-28,2953,2953,Open
PO000257,SUP002,PharmaLogistics,P026,WH006,2025-12-22,2026-01-08,2026-01-07,3291,3291,Delivered
PO000258,SUP003,BioHealth Distribution,P028,WH003,2026-03-31,2026-04-15,2026-04-13,1060,1060,Delivered
PO000259,SUP002,PharmaLogistics,P049,WH001,2026-04-30,2026-05-06,2026-05-04,2793,2793,Delivered
PO000260,SUP004,EuroMeds,P032,WH003,2026-04-05,2026-04-20,2026-04-19,2319,2203,Partially Delivered
PO000261,SUP004,EuroMeds,P039,WH004,2025-07-31,2025-08-11,2025-08-19,228,228,Delivered
PO000262,SUP002,PharmaLogistics,P020,WH003,2025-07-22,2025-08-08,2025-08-06,3728,3728,Delivered
PO000263,SUP003,BioHealth Distribution,P021,WH006,2025-10-28,2025-10-31,2025-10-29,177,177,Delivered
PO000264,SUP004,EuroMeds,P046,WH006,2025-08-01,2025-08-07,2025-08-05,4583,4583,Delivered
PO000265,SUP008,LifeCare Suppliers,P044,WH005,2025-12-08,2025-12-16,2025-12-25,1422,1422,Delivered
PO000266,SUP007,ColdMed Logistics,P016,WH005,2025-11-27,2025-12-07,2025-12-05,578,578,Delivered
PO000267,SUP002,PharmaLogistics,P012,WH005,2026-03-05,2026-03-19,2026-03-18,3517,3517,Delivered
PO000268,SUP007,ColdMed Logistics,P001,WH001,2026-01-25,2026-02-08,2026-02-07,367,367,Delivered
PO000269,SUP004,EuroMeds,P046,WH005,2026-05-08,2026-05-14,2026-05-14,1333,1199,Partially Delivered
PO000270,SUP006,HealthChain Partners,P032,WH007,2025-07-20,2025-08-04,2025-08-03,3655,3655,Delivered
PO000271,SUP001,MediSupply Europe,P014,WH003,2025-08-18,2025-09-03,2025-09-02,905,905,Delivered
PO000272,SUP001,MediSupply Europe,P014,WH003,2025-06-27,2025-06-30,2025-06-28,1230,1230,Delivered
PO000273,SUP007,ColdMed Logistics,P019,WH009,2026-03-30,2026-04-05,2026-04-04,804,804,Delivered
PO000274,SUP007,ColdMed Logistics,P001,WH009,2026-05-10,2026-05-17,2026-05-16,950,902,Partially Delivered
PO000275,SUP007,ColdMed Logistics,P025,WH010,2026-02-17,2026-03-01,2026-02-27,3421,3249,Partially Delivered
PO000276,SUP003,BioHealth Distribution,P042,WH010,2025-07-05,2025-07-18,2025-07-18,4056,4056,Delivered
PO000277,SUP006,HealthChain Partners,P049,WH009,2025-11-28,2025-12-05,2025-12-10,266,252,Partially Delivered
PO000278,SUP002,PharmaLogistics,P045,WH007,2025-09-15,2025-10-05,2025-10-12,4311,4311,Delivered
PO000279,SUP008,LifeCare Suppliers,P013,WH003,2026-06-02,2026-06-15,2026-06-13,424,402,Partially Delivered
PO000280,SUP008,LifeCare Suppliers,P004,WH006,2026-01-06,2026-01-18,2026-01-18,952,952,Delivered
PO000281,SUP004,EuroMeds,P020,WH007,2025-09-04,2025-09-15,2025-09-15,4362,4362,Delivered
PO000282,SUP008,LifeCare Suppliers,P004,WH007,2026-03-20,2026-04-03,2026-04-03,4891,4646,Partially Delivered
PO000283,SUP002,PharmaLogistics,P041,WH001,2026-04-16,2026-04-30,2026-04-30,3854,3854,Delivered
PO000284,SUP007,ColdMed Logistics,P006,WH007,2025-08-18,2025-09-02,2025-09-02,1171,1171,Delivered
PO000285,SUP004,EuroMeds,P048,WH009,2025-11-16,2025-11-29,2025-11-29,139,139,Delivered
PO000286,SUP005,Global Pharma Supply,P026,WH009,2025-10-28,2025-10-31,2025-10-31,642,642,Delivered
PO000287,SUP006,HealthChain Partners,P042,WH001,2026-05-31,2026-06-04,2026-06-09,1757,1669,Partially Delivered
PO000288,SUP001,MediSupply Europe,P027,WH003,2025-09-25,2025-10-13,2025-10-12,2206,2206,Delivered
PO000289,SUP002,PharmaLogistics,P022,WH006,2026-02-23,2026-03-13,2026-03-11,3624,3624,Delivered
PO000290,SUP006,HealthChain Partners,P029,WH001,2025-12-15,2025-12-26,2025-12-25,2176,2176,Delivered
PO000291,SUP003,BioHealth Distribution,P049,WH005,2026-05-13,2026-05-19,2026-05-19,3962,3962,Delivered
PO000292,SUP003,BioHealth Distribution,P039,WH007,2025-10-23,2025-10-29,2025-10-27,2761,2761,Delivered
PO000293,SUP004,EuroMeds,P040,WH007,2026-03-17,2026-03-22,2026-03-20,1835,1835,Delivered
PO000294,SUP008,LifeCare Suppliers,P002,WH003,2025-09-13,2025-10-03,2025-10-01,3380,3211,Partially Delivered
PO000295,SUP001,MediSupply Europe,P036,WH005,2026-06-12,2026-06-26,2026-06-25,579,579,Delivered
PO000296,SUP005,Global Pharma Supply,P023,WH005,2025-07-16,2025-07-25,2025-07-23,3788,3598,Partially Delivered
PO000297,SUP008,LifeCare Suppliers,P019,WH008,2025-08-01,2025-08-16,2025-08-16,4179,4179,Delivered
PO000298,SUP008,LifeCare Suppliers,P016,WH001,2026-03-10,2026-03-26,2026-03-24,1632,1632,Delivered
PO000299,SUP007,ColdMed Logistics,P024,WH004,2026-01-14,2026-01-20,2026-01-20,695,660,Partially Delivered
PO000300,SUP008,LifeCare Suppliers,P034,WH009,2026-05-31,2026-06-19,2026-06-18,3381,3381,Delivered
PO000301,SUP007,ColdMed Logistics,P025,WH007,2025-10-03,2025-10-20,2025-10-20,4850,4850,Delivered
PO000302,SUP004,EuroMeds,P011,WH004,2025-10-30,2025-11-02,2025-11-01,4490,4265,Partially Delivered
PO000303,SUP001,MediSupply Europe,P005,WH003,2026-02-08,2026-02-23,2026-02-22,651,585,Partially Delivered
PO000304,SUP003,BioHealth Distribution,P020,WH008,2025-08-27,2025-09-05,2025-09-04,2630,2630,Delivered
PO000305,SUP006,HealthChain Partners,P014,WH002,2025-11-04,2025-11-23,2025-11-23,3956,3956,Delivered
PO000306,SUP008,LifeCare Suppliers,P021,WH002,2026-02-10,2026-02-18,2026-02-17,3057,3057,Delivered
PO000307,SUP002,PharmaLogistics,P026,WH004,2026-04-08,2026-04-11,2026-04-11,4075,3871,Partially Delivered
PO000308,SUP003,BioHealth Distribution,P044,WH008,2025-08-26,2025-09-09,2025-09-12,4779,4779,Delivered
PO000309,SUP007,ColdMed Logistics,P038,WH008,2026-06-10,2026-06-25,2026-06-25,2820,2820,Delivered
PO000310,SUP005,Global Pharma Supply,P015,WH010,2026-03-14,2026-03-30,2026-03-28,2944,2944,Delivered
PO000311,SUP008,LifeCare Suppliers,P042,WH003,2025-09-07,2025-09-23,2025-10-02,3959,3959,Delivered
PO000312,SUP007,ColdMed Logistics,P021,WH007,2025-10-12,2025-10-26,2025-10-24,4115,4115,Delivered
PO000313,SUP007,ColdMed Logistics,P016,WH002,2025-09-14,2025-09-28,2025-09-28,4851,4608,Partially Delivered
PO000314,SUP004,EuroMeds,P011,WH010,2025-12-09,2025-12-18,2025-12-18,2586,2586,Delivered
PO000315,SUP008,LifeCare Suppliers,P048,WH003,2026-02-15,2026-02-21,2026-02-21,336,319,Partially Delivered
PO000316,SUP006,HealthChain Partners,P014,WH003,2026-06-19,2026-07-08,2026-07-07,4083,4083,Open
PO000317,SUP003,BioHealth Distribution,P021,WH006,2025-09-27,2025-10-07,2025-10-06,2568,2568,Delivered
PO000318,SUP007,ColdMed Logistics,P016,WH008,2025-10-16,2025-11-01,2025-10-30,2277,2277,Delivered
PO000319,SUP002,PharmaLogistics,P002,WH006,2026-02-05,2026-02-17,2026-02-17,2511,2385,Partially Delivered
PO000320,SUP003,BioHealth Distribution,P042,WH006,2025-11-02,2025-11-09,2025-11-20,425,382,Partially Delivered
PO000321,SUP005,Global Pharma Supply,P002,WH010,2025-11-21,2025-12-09,2025-12-08,3362,2521,Partially Delivered
PO000322,SUP007,ColdMed Logistics,P028,WH004,2025-10-29,2025-11-06,2025-11-04,1438,1438,Delivered
PO000323,SUP001,MediSupply Europe,P005,WH004,2026-05-18,2026-06-05,2026-06-09,3610,3610,Delivered
PO000324,SUP006,HealthChain Partners,P008,WH004,2025-08-13,2025-09-02,2025-09-01,1409,1409,Delivered
PO000325,SUP002,PharmaLogistics,P009,WH009,2026-02-15,2026-03-04,2026-03-03,1731,1731,Delivered
PO000326,SUP004,EuroMeds,P017,WH005,2025-11-22,2025-11-30,2025-12-06,2365,2246,Partially Delivered
PO000327,SUP004,EuroMeds,P019,WH009,2025-11-12,2025-11-23,2025-11-22,4174,3965,Partially Delivered
PO000328,SUP006,HealthChain Partners,P048,WH008,2025-11-20,2025-12-09,2025-12-09,2668,2001,Partially Delivered
PO000329,SUP008,LifeCare Suppliers,P042,WH005,2026-04-16,2026-05-04,2026-05-02,1448,1448,Delivered
PO000330,SUP007,ColdMed Logistics,P026,WH006,2026-05-19,2026-05-23,2026-05-21,3647,3647,Delivered
PO000331,SUP006,HealthChain Partners,P031,WH010,2026-01-25,2026-01-30,2026-01-28,4130,4130,Delivered
PO000332,SUP003,BioHealth Distribution,P034,WH004,2026-06-07,2026-06-14,2026-06-14,3518,3518,Delivered
PO000333,SUP001,MediSupply Europe,P029,WH002,2026-05-16,2026-06-03,2026-06-02,4364,4364,Delivered
PO000334,SUP003,BioHealth Distribution,P010,WH006,2025-10-23,2025-11-02,2025-10-31,913,913,Delivered
PO000335,SUP004,EuroMeds,P040,WH010,2026-02-13,2026-03-02,2026-03-02,1300,1300,Delivered
PO000336,SUP007,ColdMed Logistics,P011,WH001,2025-07-07,2025-07-22,2025-07-21,628,628,Delivered
PO000337,SUP007,ColdMed Logistics,P033,WH001,2026-05-15,2026-06-02,2026-06-01,3237,3237,Delivered
PO000338,SUP002,PharmaLogistics,P031,WH005,2026-04-06,2026-04-09,2026-04-08,1207,1146,Partially Delivered
PO000339,SUP007,ColdMed Logistics,P022,WH002,2025-09-17,2025-09-23,2025-09-30,964,964,Delivered
PO000340,SUP003,BioHealth Distribution,P029,WH002,2026-01-01,2026-01-10,2026-01-24,427,384,Partially Delivered
PO000341,SUP006,HealthChain Partners,P041,WH006,2026-05-04,2026-05-24,2026-05-22,2283,1712,Partially Delivered
PO000342,SUP008,LifeCare Suppliers,P021,WH009,2026-01-05,2026-01-11,2026-01-10,1420,1420,Delivered
PO000343,SUP005,Global Pharma Supply,P040,WH004,2025-08-29,2025-09-03,2025-09-02,4926,4926,Delivered
PO000344,SUP005,Global Pharma Supply,P012,WH006,2026-04-14,2026-04-30,2026-04-28,1469,1469,Delivered
PO000345,SUP008,LifeCare Suppliers,P016,WH001,2025-10-29,2025-11-07,2025-11-05,1495,1495,Delivered
PO000346,SUP007,ColdMed Logistics,P043,WH006,2025-08-26,2025-09-04,2025-09-03,3124,2811,Partially Delivered
PO000347,SUP008,LifeCare Suppliers,P026,WH010,2026-01-07,2026-01-27,2026-01-25,3928,3928,Delivered
PO000348,SUP008,LifeCare Suppliers,P030,WH001,2026-02-02,2026-02-11,2026-02-09,4141,4141,Delivered
PO000349,SUP001,MediSupply Europe,P023,WH002,2025-07-01,2025-07-11,2025-07-09,1191,1071,Partially Delivered
PO000350,SUP001,MediSupply Europe,P033,WH009,2026-03-04,2026-03-13,2026-03-13,900,900,Delivered
PO000351,SUP007,ColdMed Logistics,P024,WH004,2025-12-17,2025-12-25,2025-12-25,3834,3450,Partially Delivered
PO000352,SUP008,LifeCare Suppliers,P006,WH008,2025-09-10,2025-09-21,2025-09-21,2489,2489,Delivered
PO000353,SUP001,MediSupply Europe,P046,WH004,2025-12-01,2025-12-12,2025-12-12,3416,3416,Delivered
PO000354,SUP005,Global Pharma Supply,P034,WH001,2025-12-15,2025-12-24,2025-12-23,2620,2620,Delivered
PO000355,SUP002,PharmaLogistics,P019,WH004,2026-05-09,2026-05-13,2026-05-13,1236,1236,Delivered
PO000356,SUP002,PharmaLogistics,P023,WH008,2025-09-08,2025-09-25,2025-09-23,3125,3125,Delivered
PO000357,SUP007,ColdMed Logistics,P025,WH004,2026-05-27,2026-06-16,2026-06-16,4003,4003,Delivered
PO000358,SUP004,EuroMeds,P029,WH004,2026-03-03,2026-03-13,2026-03-13,2699,2699,Delivered
PO000359,SUP002,PharmaLogistics,P016,WH005,2026-06-10,2026-06-29,2026-06-28,2147,1932,Open
PO000360,SUP007,ColdMed Logistics,P002,WH004,2025-09-12,2025-09-22,2025-09-20,4418,3976,Partially Delivered
PO000361,SUP005,Global Pharma Supply,P029,WH006,2025-12-07,2025-12-26,2026-01-08,1996,1996,Delivered
PO000362,SUP001,MediSupply Europe,P033,WH009,2026-04-21,2026-05-04,2026-05-02,541,541,Delivered
PO000363,SUP006,HealthChain Partners,P018,WH003,2026-02-26,2026-03-17,2026-03-16,3343,3343,Delivered
PO000364,SUP006,HealthChain Partners,P044,WH001,2025-07-24,2025-08-03,2025-08-03,518,466,Partially Delivered
PO000365,SUP004,EuroMeds,P009,WH008,2025-11-19,2025-12-02,2025-11-30,4387,3948,Partially Delivered
PO000366,SUP005,Global Pharma Supply,P002,WH004,2026-04-17,2026-05-06,2026-05-04,3139,2825,Partially Delivered
PO000367,SUP001,MediSupply Europe,P005,WH009,2026-01-02,2026-01-08,2026-01-06,1520,1520,Delivered
PO000368,SUP005,Global Pharma Supply,P050,WH005,2025-12-11,2025-12-27,2025-12-26,4190,4190,Delivered
PO000369,SUP005,Global Pharma Supply,P020,WH001,2026-05-04,2026-05-20,2026-06-01,1198,1198,Delivered
PO000370,SUP005,Global Pharma Supply,P004,WH006,2025-08-30,2025-09-04,2025-09-02,954,954,Delivered
PO000371,SUP008,LifeCare Suppliers,P005,WH008,2025-10-29,2025-11-10,2025-11-09,3956,3956,Delivered
PO000372,SUP004,EuroMeds,P017,WH008,2026-06-17,2026-06-26,2026-06-26,710,674,Partially Delivered
PO000373,SUP007,ColdMed Logistics,P005,WH010,2026-06-25,2026-07-13,2026-07-11,1925,1925,Open
PO000374,SUP005,Global Pharma Supply,P050,WH009,2025-11-27,2025-12-02,2025-12-12,1174,1174,Delivered
PO000375,SUP006,HealthChain Partners,P008,WH008,2025-07-07,2025-07-16,2025-07-16,2766,2766,Delivered
PO000376,SUP005,Global Pharma Supply,P032,WH008,2026-01-31,2026-02-03,2026-02-03,4122,3709,Partially Delivered
PO000377,SUP006,HealthChain Partners,P025,WH001,2025-12-22,2026-01-06,2026-01-16,2402,2402,Delivered
PO000378,SUP008,LifeCare Suppliers,P025,WH002,2025-12-06,2025-12-16,2025-12-15,3898,3898,Delivered
PO000379,SUP008,LifeCare Suppliers,P025,WH005,2025-06-30,2025-07-10,2025-07-10,2538,2538,Delivered
PO000380,SUP007,ColdMed Logistics,P042,WH008,2026-03-19,2026-03-24,2026-03-23,3894,3894,Delivered
PO000381,SUP006,HealthChain Partners,P031,WH001,2026-04-18,2026-05-02,2026-05-02,4943,4943,Delivered
PO000382,SUP007,ColdMed Logistics,P028,WH010,2026-01-27,2026-02-11,2026-02-09,1835,1835,Delivered
PO000383,SUP003,BioHealth Distribution,P047,WH007,2025-07-31,2025-08-19,2025-08-17,1746,1746,Delivered
PO000384,SUP008,LifeCare Suppliers,P015,WH007,2025-08-18,2025-09-03,2025-09-02,4429,4429,Delivered
PO000385,SUP003,BioHealth Distribution,P043,WH010,2025-09-15,2025-09-19,2025-09-18,2889,2744,Partially Delivered
PO000386,SUP001,MediSupply Europe,P027,WH001,2026-02-25,2026-03-06,2026-03-05,258,258,Delivered
PO000387,SUP005,Global Pharma Supply,P039,WH007,2025-09-27,2025-10-17,2025-10-19,4682,4682,Delivered
PO000388,SUP005,Global Pharma Supply,P014,WH006,2025-09-09,2025-09-21,2025-09-19,4182,4182,Delivered
PO000389,SUP005,Global Pharma Supply,P013,WH004,2026-05-09,2026-05-20,2026-05-18,820,820,Delivered
PO000390,SUP007,ColdMed Logistics,P032,WH009,2025-09-25,2025-10-09,2025-10-09,3771,3771,Delivered
PO000391,SUP005,Global Pharma Supply,P044,WH004,2026-02-16,2026-03-07,2026-03-07,1737,1737,Delivered
PO000392,SUP007,ColdMed Logistics,P035,WH002,2025-12-10,2025-12-20,2025-12-18,4090,4090,Delivered
PO000393,SUP006,HealthChain Partners,P048,WH004,2025-12-30,2026-01-14,2026-01-13,638,638,Delivered
PO000394,SUP005,Global Pharma Supply,P044,WH004,2026-01-25,2026-02-05,2026-02-04,2956,2956,Delivered
PO000395,SUP006,HealthChain Partners,P014,WH009,2026-03-25,2026-04-01,2026-03-30,1274,1274,Delivered
PO000396,SUP003,BioHealth Distribution,P044,WH007,2026-05-07,2026-05-23,2026-05-21,4958,4958,Delivered
PO000397,SUP001,MediSupply Europe,P036,WH005,2026-01-07,2026-01-21,2026-01-20,3632,3632,Delivered
PO000398,SUP001,MediSupply Europe,P039,WH007,2025-07-26,2025-08-06,2025-08-06,2166,2166,Delivered
PO000399,SUP006,HealthChain Partners,P005,WH004,2025-10-05,2025-10-13,2025-10-13,3562,3562,Delivered
PO000400,SUP003,BioHealth Distribution,P047,WH006,2026-04-03,2026-04-17,2026-04-17,4287,3858,Partially Delivered
PO000401,SUP007,ColdMed Logistics,P008,WH001,2026-05-06,2026-05-24,2026-05-23,1491,1491,Delivered
PO000402,SUP003,BioHealth Distribution,P010,WH004,2026-01-06,2026-01-10,2026-01-10,2014,2014,Delivered
PO000403,SUP006,HealthChain Partners,P002,WH006,2025-09-05,2025-09-19,2025-09-18,3793,3793,Delivered
PO000404,SUP006,HealthChain Partners,P031,WH004,2025-10-12,2025-10-16,2025-10-16,4426,3319,Partially Delivered
PO000405,SUP003,BioHealth Distribution,P039,WH006,2025-08-13,2025-08-23,2025-08-21,1938,1744,Partially Delivered
PO000406,SUP005,Global Pharma Supply,P025,WH010,2026-05-05,2026-05-11,2026-05-20,252,252,Delivered
PO000407,SUP005,Global Pharma Supply,P034,WH005,2026-02-26,2026-03-03,2026-03-01,314,298,Partially Delivered
PO000408,SUP007,ColdMed Logistics,P015,WH004,2025-09-16,2025-10-05,2025-10-03,2131,2131,Delivered
PO000409,SUP002,PharmaLogistics,P042,WH004,2026-05-07,2026-05-26,2026-05-24,2672,2672,Delivered
PO000410,SUP007,ColdMed Logistics,P017,WH004,2025-09-20,2025-10-01,2025-09-29,3421,3249,Partially Delivered
PO000411,SUP006,HealthChain Partners,P022,WH009,2025-08-24,2025-08-31,2025-08-31,1822,1822,Delivered
PO000412,SUP003,BioHealth Distribution,P047,WH009,2025-09-30,2025-10-20,2025-10-20,3608,3608,Delivered
PO000413,SUP004,EuroMeds,P048,WH010,2025-11-01,2025-11-17,2025-11-17,227,215,Partially Delivered
PO000414,SUP007,ColdMed Logistics,P033,WH001,2026-01-04,2026-01-22,2026-01-22,3721,3534,Partially Delivered
PO000415,SUP007,ColdMed Logistics,P006,WH008,2025-09-28,2025-10-02,2025-10-01,1266,1266,Delivered
PO000416,SUP004,EuroMeds,P018,WH004,2026-04-17,2026-04-27,2026-04-27,3507,3507,Delivered
PO000417,SUP005,Global Pharma Supply,P030,WH004,2026-06-10,2026-06-13,2026-06-12,1422,1422,Delivered
PO000418,SUP001,MediSupply Europe,P003,WH001,2026-05-28,2026-06-10,2026-06-09,4961,4961,Delivered
PO000419,SUP006,HealthChain Partners,P031,WH009,2026-06-19,2026-07-05,2026-07-03,3984,3984,Open
PO000420,SUP004,EuroMeds,P012,WH001,2025-09-06,2025-09-24,2025-09-23,3976,3777,Partially Delivered
PO000421,SUP002,PharmaLogistics,P010,WH009,2025-07-03,2025-07-10,2025-07-09,900,900,Delivered
PO000422,SUP002,PharmaLogistics,P036,WH005,2025-12-21,2025-12-31,2025-12-30,379,379,Delivered
PO000423,SUP001,MediSupply Europe,P006,WH001,2026-02-08,2026-02-20,2026-02-19,4708,4708,Delivered
PO000424,SUP005,Global Pharma Supply,P031,WH003,2026-05-05,2026-05-24,2026-05-24,674,606,Partially Delivered
PO000425,SUP001,MediSupply Europe,P036,WH003,2025-11-01,2025-11-20,2025-11-18,3862,3862,Delivered
PO000426,SUP004,EuroMeds,P033,WH001,2025-08-26,2025-08-29,2025-08-27,3704,3704,Delivered
PO000427,SUP002,PharmaLogistics,P010,WH003,2025-08-13,2025-08-25,2025-08-25,3186,3026,Partially Delivered
PO000428,SUP005,Global Pharma Supply,P038,WH006,2026-04-23,2026-05-10,2026-05-08,876,876,Delivered
PO000429,SUP002,PharmaLogistics,P026,WH009,2026-05-29,2026-06-16,2026-06-14,2175,2175,Delivered
PO000430,SUP001,MediSupply Europe,P016,WH003,2025-08-03,2025-08-11,2025-08-09,4112,4112,Delivered
PO000431,SUP007,ColdMed Logistics,P024,WH008,2025-09-13,2025-09-17,2025-09-16,4560,4560,Delivered
PO000432,SUP007,ColdMed Logistics,P041,WH002,2025-07-26,2025-07-29,2025-07-27,2895,2895,Delivered
PO000433,SUP003,BioHealth Distribution,P024,WH009,2026-02-13,2026-02-23,2026-02-23,3793,3603,Partially Delivered
PO000434,SUP007,ColdMed Logistics,P009,WH005,2025-11-09,2025-11-15,2025-11-13,1036,777,Partially Delivered
PO000435,SUP006,HealthChain Partners,P025,WH009,2025-07-28,2025-08-10,2025-08-08,3710,3339,Partially Delivered
PO000436,SUP002,PharmaLogistics,P044,WH007,2025-07-11,2025-07-23,2025-07-23,3786,3786,Delivered
PO000437,SUP004,EuroMeds,P023,WH009,2025-11-03,2025-11-14,2025-11-12,258,258,Delivered
PO000438,SUP005,Global Pharma Supply,P003,WH002,2026-03-10,2026-03-24,2026-03-24,495,495,Delivered
PO000439,SUP001,MediSupply Europe,P032,WH002,2026-02-05,2026-02-21,2026-02-19,2876,2876,Delivered
PO000440,SUP002,PharmaLogistics,P010,WH003,2025-10-20,2025-10-27,2025-10-25,3013,3013,Delivered
PO000441,SUP008,LifeCare Suppliers,P047,WH008,2025-09-28,2025-10-03,2025-10-16,3993,3593,Partially Delivered
PO000442,SUP008,LifeCare Suppliers,P035,WH007,2026-01-09,2026-01-22,2026-01-20,3022,2719,Partially Delivered
PO000443,SUP007,ColdMed Logistics,P022,WH007,2025-07-22,2025-08-03,2025-08-02,2571,2571,Delivered
PO000444,SUP008,LifeCare Suppliers,P014,WH008,2025-09-02,2025-09-16,2025-09-15,4499,4499,Delivered
PO000445,SUP007,ColdMed Logistics,P025,WH005,2025-09-22,2025-09-28,2025-09-26,4573,4573,Delivered
PO000446,SUP002,PharmaLogistics,P015,WH010,2026-03-11,2026-03-14,2026-03-14,703,703,Delivered
PO000447,SUP008,LifeCare Suppliers,P030,WH003,2025-11-28,2025-12-08,2025-12-07,3261,3261,Delivered
