alert_id,created_at,product_id,product_name,warehouse_id,warehouse_name,supplier_id,supplier_name,alert_type,severity,quantity_on_hand,reorder_threshold,days_to_expiry,status
ALT000199,2026-06-26,P034,Ketoprofene,WH001,Paris Distribution Center,SUP005,Global Pharma Supply,Low Stock,Medium,64,137,430,Open
ALT000200,2026-06-26,P002,Amoxicilline,WH006,Barcelona Distribution Center,SUP001,MediSupply Europe,Low Stock,Medium,71,129,48,Open
ALT000201,2026-06-26,P009,Kardegic,WH006,Barcelona Distribution Center,SUP002,PharmaLogistics,Low Stock,High,30,115,419,Open
ALT000202,2026-06-26,P040,Salbutamol,WH010,Amsterdam Distribution Center,SUP002,PharmaLogistics,Low Stock,High,33,149,286,Open
ALT000203,2026-06-26,P025,Insuline,WH003,Berlin Distribution Center,SUP005,Global Pharma Supply,Low Stock,Medium,56,270,142,Open
ALT000204,2026-06-26,P050,Nurofen,WH010,Amsterdam Distribution Center,SUP002,PharmaLogistics,Low Stock,Medium,90,182,547,Open
ALT000205,2026-06-26,P044,Eliquis,WH007,Milan Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,28,180,92,Open
ALT000206,2026-06-26,P034,Ketoprofene,WH005,Madrid Distribution Center,SUP005,Global Pharma Supply,Low Stock,Medium,84,137,306,Open
ALT000207,2026-06-26,P023,Azithromycine,WH004,Munich Distribution Center,SUP006,HealthChain Partners,Low Stock,High,41,111,292,Open
ALT000208,2026-06-26,P016,Toplexil,WH005,Madrid Distribution Center,SUP008,LifeCare Suppliers,Low Stock,Medium,77,283,197,Open
ALT000209,2026-06-26,P008,Spasfon,WH008,Rome Distribution Center,SUP005,Global Pharma Supply,Low Stock,High,28,136,417,Open
ALT000210,2026-06-26,P025,Insuline,WH007,Milan Distribution Center,SUP005,Global Pharma Supply,Low Stock,Medium,72,270,840,Open
ALT000211,2026-06-26,P026,Amlodipine,WH007,Milan Distribution Center,SUP003,BioHealth Distribution,Low Stock,Critical,67,165,374,Open
ALT000212,2026-06-26,P026,Amlodipine,WH002,Lyon Distribution Center,SUP003,BioHealth Distribution,Low Stock,Critical,58,165,156,Open
ALT000213,2026-06-26,P017,Levothyrox,WH001,Paris Distribution Center,SUP004,EuroMeds,Low Stock,High,48,194,577,Open
ALT000214,2026-06-26,P023,Azithromycine,WH010,Amsterdam Distribution Center,SUP006,HealthChain Partners,Low Stock,Medium,96,111,669,Open
ALT000215,2026-06-26,P048,Inexium,WH009,Brussels Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,58,187,255,Open
ALT000216,2026-06-26,P008,Spasfon,WH004,Munich Distribution Center,SUP005,Global Pharma Supply,Low Stock,High,2,136,73,Open
ALT000217,2026-06-26,P024,Metformine,WH004,Munich Distribution Center,SUP008,LifeCare Suppliers,Low Stock,High,38,294,521,Open
ALT000218,2026-06-26,P045,Xarelto,WH003,Berlin Distribution Center,SUP003,BioHealth Distribution,Low Stock,High,40,87,186,Open
ALT000219,2026-06-26,P040,Salbutamol,WH007,Milan Distribution Center,SUP002,PharmaLogistics,Low Stock,High,33,149,581,Open
ALT000220,2026-06-26,P039,Bisoprolol,WH006,Barcelona Distribution Center,SUP005,Global Pharma Supply,Low Stock,Medium,190,249,622,Open
ALT000221,2026-06-26,P015,Plavix,WH002,Lyon Distribution Center,SUP001,MediSupply Europe,Low Stock,Critical,5,221,329,Open
ALT000222,2026-06-26,P004,Paracetamol,WH002,Lyon Distribution Center,SUP003,BioHealth Distribution,Low Stock,Medium,225,231,667,Open
ALT000223,2026-06-26,P025,Insuline,WH002,Lyon Distribution Center,SUP005,Global Pharma Supply,Low Stock,Medium,89,270,803,Open
ALT000224,2026-06-26,P013,Forlax,WH002,Lyon Distribution Center,SUP004,EuroMeds,Low Stock,Medium,80,87,625,Open
ALT000225,2026-06-26,P035,Biseptine,WH006,Barcelona Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,47,137,715,Open
ALT000226,2026-06-26,P032,Cetirizine,WH007,Milan Distribution Center,SUP001,MediSupply Europe,Low Stock,High,36,204,812,Open
ALT000227,2026-06-26,P032,Cetirizine,WH008,Rome Distribution Center,SUP001,MediSupply Europe,Low Stock,High,35,204,18,Open
ALT000228,2026-06-26,P029,Prednisone,WH007,Milan Distribution Center,SUP006,HealthChain Partners,Low Stock,High,12,265,293,Open
ALT000229,2026-06-26,P029,Prednisone,WH003,Berlin Distribution Center,SUP006,HealthChain Partners,Low Stock,High,4,265,451,Open
ALT000230,2026-06-26,P044,Eliquis,WH004,Munich Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,62,180,831,Open
ALT000231,2026-06-26,P016,Toplexil,WH001,Paris Distribution Center,SUP008,LifeCare Suppliers,Low Stock,Medium,219,283,801,Open
ALT000232,2026-06-26,P024,Metformine,WH002,Lyon Distribution Center,SUP008,LifeCare Suppliers,Low Stock,High,9,294,588,Open
ALT000233,2026-06-26,P025,Insuline,WH007,Milan Distribution Center,SUP005,Global Pharma Supply,Low Stock,Medium,63,270,892,Open
ALT000234,2026-06-26,P004,Paracetamol,WH004,Munich Distribution Center,SUP003,BioHealth Distribution,Low Stock,High,8,231,840,Open
ALT000235,2026-06-26,P020,Gaviscon,WH009,Brussels Distribution Center,SUP008,LifeCare Suppliers,Low Stock,High,4,171,172,Open
ALT000236,2026-06-26,P046,Humalog,WH005,Madrid Distribution Center,SUP001,MediSupply Europe,Low Stock,High,48,132,433,Open
ALT000237,2026-06-26,P023,Azithromycine,WH009,Brussels Distribution Center,SUP006,HealthChain Partners,Low Stock,High,0,111,38,Open
ALT000238,2026-06-26,P017,Levothyrox,WH003,Berlin Distribution Center,SUP004,EuroMeds,Low Stock,High,6,194,125,Open
ALT000239,2026-06-26,P047,Lantus,WH002,Lyon Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,31,139,755,Open
ALT000240,2026-06-26,P009,Kardegic,WH004,Munich Distribution Center,SUP002,PharmaLogistics,Low Stock,Medium,80,115,340,Open
ALT000241,2026-06-26,P004,Paracetamol,WH008,Rome Distribution Center,SUP003,BioHealth Distribution,Low Stock,High,28,231,205,Open
ALT000242,2026-06-26,P041,Clamoxyl,WH001,Paris Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,32,94,232,Open
ALT000243,2026-06-26,P029,Prednisone,WH002,Lyon Distribution Center,SUP006,HealthChain Partners,Low Stock,Medium,52,265,178,Open
ALT000244,2026-06-26,P005,Augmentin,WH001,Paris Distribution Center,SUP003,BioHealth Distribution,Low Stock,High,38,92,63,Open
ALT000245,2026-06-26,P011,Dafalgan,WH002,Lyon Distribution Center,SUP002,PharmaLogistics,Low Stock,Medium,87,99,77,Open
ALT000246,2026-06-26,P034,Ketoprofene,WH008,Rome Distribution Center,SUP005,Global Pharma Supply,Low Stock,High,7,137,705,Open
ALT000247,2026-06-26,P024,Metformine,WH007,Milan Distribution Center,SUP008,LifeCare Suppliers,Low Stock,Medium,70,294,380,Open
ALT000248,2026-06-26,P037,Atorvastatine,WH007,Milan Distribution Center,SUP003,BioHealth Distribution,Low Stock,Medium,86,128,335,Open
ALT000249,2026-06-26,P050,Nurofen,WH004,Munich Distribution Center,SUP002,PharmaLogistics,Low Stock,Medium,154,182,155,Open
ALT000250,2026-06-26,P045,Xarelto,WH004,Munich Distribution Center,SUP003,BioHealth Distribution,Low Stock,Medium,70,87,819,Open
ALT000251,2026-06-26,P003,Ibuprofene,WH009,Brussels Distribution Center,SUP008,LifeCare Suppliers,Low Stock,High,16,232,658,Open
ALT000252,2026-06-26,P006,Ventoline,WH007,Milan Distribution Center,SUP001,MediSupply Europe,Low Stock,High,48,139,134,Open
ALT000253,2026-06-26,P028,Omeprazole,WH004,Munich Distribution Center,SUP008,LifeCare Suppliers,Low Stock,Medium,222,232,427,Open
ALT000254,2026-06-26,P048,Inexium,WH010,Amsterdam Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,87,187,261,Open
ALT000255,2026-06-26,P041,Clamoxyl,WH009,Brussels Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,64,94,273,Open
ALT000256,2026-06-26,P027,Ramipril,WH010,Amsterdam Distribution Center,SUP004,EuroMeds,Low Stock,High,3,130,396,Open
ALT000257,2026-06-26,P007,Efferalgan,WH008,Rome Distribution Center,SUP003,BioHealth Distribution,Low Stock,Critical,45,214,783,Open
ALT000258,2026-06-26,P005,Augmentin,WH005,Madrid Distribution Center,SUP003,BioHealth Distribution,Low Stock,Medium,52,92,363,Open
ALT000259,2026-06-26,P010,Aerius,WH002,Lyon Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,84,252,88,Open
ALT000260,2026-06-26,P043,Cortancyl,WH008,Rome Distribution Center,SUP006,HealthChain Partners,Low Stock,High,49,267,205,Open
ALT000261,2026-06-26,P031,Loratadine,WH008,Rome Distribution Center,SUP003,BioHealth Distribution,Low Stock,High,28,269,60,Open
ALT000262,2026-06-26,P036,Sertraline,WH005,Madrid Distribution Center,SUP006,HealthChain Partners,Low Stock,High,23,165,399,Open
ALT000263,2026-06-26,P029,Prednisone,WH005,Madrid Distribution Center,SUP006,HealthChain Partners,Low Stock,Medium,58,265,876,Open
ALT000264,2026-06-26,P017,Levothyrox,WH007,Milan Distribution Center,SUP004,EuroMeds,Low Stock,Medium,191,194,471,Open
ALT000265,2026-06-26,P040,Salbutamol,WH010,Amsterdam Distribution Center,SUP002,PharmaLogistics,Low Stock,Medium,91,149,771,Open
ALT000266,2026-06-26,P031,Loratadine,WH007,Milan Distribution Center,SUP003,BioHealth Distribution,Low Stock,High,32,269,400,Open
ALT000267,2026-06-26,P007,Efferalgan,WH003,Berlin Distribution Center,SUP003,BioHealth Distribution,Low Stock,Critical,45,214,316,Open
ALT000268,2026-06-26,P010,Aerius,WH006,Barcelona Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,14,252,564,Open
ALT000269,2026-06-26,P041,Clamoxyl,WH003,Berlin Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,4,94,29,Open
ALT000270,2026-06-26,P004,Paracetamol,WH003,Berlin Distribution Center,SUP003,BioHealth Distribution,Low Stock,Medium,84,231,28,Open
ALT000271,2026-06-26,P032,Cetirizine,WH004,Munich Distribution Center,SUP001,MediSupply Europe,Low Stock,High,12,204,549,Open
ALT000272,2026-06-26,P050,Nurofen,WH003,Berlin Distribution Center,SUP002,PharmaLogistics,Low Stock,High,6,182,428,Open
ALT000273,2026-06-26,P010,Aerius,WH002,Lyon Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,50,252,614,Open
ALT000274,2026-06-26,P001,Doliprane,WH004,Munich Distribution Center,SUP003,BioHealth Distribution,Low Stock,High,22,178,436,Open
ALT000275,2026-06-26,P029,Prednisone,WH006,Barcelona Distribution Center,SUP006,HealthChain Partners,Low Stock,Medium,253,265,248,Open
ALT000276,2026-06-26,P026,Amlodipine,WH006,Barcelona Distribution Center,SUP003,BioHealth Distribution,Low Stock,Critical,36,165,106,Open
ALT000277,2026-06-26,P017,Levothyrox,WH007,Milan Distribution Center,SUP004,EuroMeds,Low Stock,Medium,95,194,371,Open
ALT000278,2026-06-26,P035,Biseptine,WH008,Rome Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,31,137,248,Open
ALT000279,2026-06-26,P039,Bisoprolol,WH006,Barcelona Distribution Center,SUP005,Global Pharma Supply,Low Stock,Medium,84,249,247,Open
ALT000280,2026-06-26,P015,Plavix,WH007,Milan Distribution Center,SUP001,MediSupply Europe,Low Stock,Critical,68,221,515,Open
ALT000281,2026-06-26,P029,Prednisone,WH009,Brussels Distribution Center,SUP006,HealthChain Partners,Low Stock,High,44,265,696,Open
ALT000282,2026-06-26,P014,Lovenox,WH003,Berlin Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,80,223,528,Open
ALT000283,2026-06-26,P037,Atorvastatine,WH002,Lyon Distribution Center,SUP003,BioHealth Distribution,Low Stock,Medium,67,128,664,Open
ALT000284,2026-06-26,P020,Gaviscon,WH004,Munich Distribution Center,SUP008,LifeCare Suppliers,Low Stock,Medium,99,171,449,Open
ALT000285,2026-06-26,P003,Ibuprofene,WH003,Berlin Distribution Center,SUP008,LifeCare Suppliers,Low Stock,Medium,79,232,500,Open
ALT000286,2026-06-26,P024,Metformine,WH004,Munich Distribution Center,SUP008,LifeCare Suppliers,Low Stock,High,33,294,351,Open
ALT000287,2026-06-26,P012,Smecta,WH007,Milan Distribution Center,SUP001,MediSupply Europe,Low Stock,High,13,144,780,Open
ALT000288,2026-06-26,P016,Toplexil,WH002,Lyon Distribution Center,SUP008,LifeCare Suppliers,Low Stock,High,27,283,255,Open
ALT000289,2026-06-26,P003,Ibuprofene,WH002,Lyon Distribution Center,SUP008,LifeCare Suppliers,Low Stock,High,23,232,463,Open
ALT000290,2026-06-26,P020,Gaviscon,WH006,Barcelona Distribution Center,SUP008,LifeCare Suppliers,Low Stock,Medium,65,171,36,Open
ALT000291,2026-06-26,P030,Furosemide,WH006,Barcelona Distribution Center,SUP003,BioHealth Distribution,Low Stock,High,12,142,824,Open
ALT000292,2026-06-26,P044,Eliquis,WH001,Paris Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,76,180,533,Open
ALT000293,2026-06-26,P020,Gaviscon,WH005,Madrid Distribution Center,SUP008,LifeCare Suppliers,Low Stock,High,10,171,66,Open
ALT000294,2026-06-26,P021,Tramadol,WH010,Amsterdam Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,47,177,391,Open
ALT000295,2026-06-26,P018,Zyrtec,WH007,Milan Distribution Center,SUP002,PharmaLogistics,Low Stock,High,6,294,236,Open
ALT000296,2026-06-26,P046,Humalog,WH005,Madrid Distribution Center,SUP001,MediSupply Europe,Low Stock,High,30,132,142,Open
ALT000297,2026-06-26,P038,Rivaroxaban,WH006,Barcelona Distribution Center,SUP001,MediSupply Europe,Low Stock,Medium,56,259,231,Open
ALT000298,2026-06-26,P025,Insuline,WH005,Madrid Distribution Center,SUP005,Global Pharma Supply,Low Stock,Medium,219,270,333,Open
ALT000299,2026-06-26,P033,Fluconazole,WH005,Madrid Distribution Center,SUP003,BioHealth Distribution,Low Stock,Medium,84,229,196,Open
ALT000300,2026-06-26,P038,Rivaroxaban,WH004,Munich Distribution Center,SUP001,MediSupply Europe,Low Stock,High,14,259,694,Open
ALT000301,2026-06-26,P041,Clamoxyl,WH003,Berlin Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,30,94,445,Open
ALT000302,2026-06-26,P041,Clamoxyl,WH005,Madrid Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,3,94,56,Open
ALT000303,2026-06-26,P017,Levothyrox,WH010,Amsterdam Distribution Center,SUP004,EuroMeds,Low Stock,Medium,57,194,543,Open
ALT000304,2026-06-26,P040,Salbutamol,WH001,Paris Distribution Center,SUP002,PharmaLogistics,Low Stock,High,41,149,333,Open
ALT000305,2026-06-26,P033,Fluconazole,WH001,Paris Distribution Center,SUP003,BioHealth Distribution,Low Stock,High,18,229,345,Open
ALT000306,2026-06-26,P013,Forlax,WH004,Munich Distribution Center,SUP004,EuroMeds,Low Stock,Medium,68,87,599,Open
ALT000307,2026-06-26,P039,Bisoprolol,WH007,Milan Distribution Center,SUP005,Global Pharma Supply,Low Stock,High,9,249,516,Open
ALT000308,2026-06-26,P026,Amlodipine,WH002,Lyon Distribution Center,SUP003,BioHealth Distribution,Low Stock,Critical,57,165,162,Open
ALT000309,2026-06-26,P015,Plavix,WH008,Rome Distribution Center,SUP001,MediSupply Europe,Low Stock,Critical,188,221,613,Open
ALT000310,2026-06-26,P009,Kardegic,WH007,Milan Distribution Center,SUP002,PharmaLogistics,Low Stock,High,30,115,34,Open
ALT000311,2026-06-26,P041,Clamoxyl,WH002,Lyon Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,39,94,592,Open
ALT000312,2026-06-26,P026,Amlodipine,WH004,Munich Distribution Center,SUP003,BioHealth Distribution,Low Stock,Critical,77,165,178,Open
ALT000313,2026-06-26,P014,Lovenox,WH009,Brussels Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,30,223,154,Open
ALT000314,2026-06-26,P036,Sertraline,WH006,Barcelona Distribution Center,SUP006,HealthChain Partners,Low Stock,Medium,82,165,399,Open
ALT000315,2026-06-26,P045,Xarelto,WH001,Paris Distribution Center,SUP003,BioHealth Distribution,Low Stock,Medium,51,87,734,Open
ALT000316,2026-06-26,P029,Prednisone,WH008,Rome Distribution Center,SUP006,HealthChain Partners,Low Stock,Medium,252,265,279,Open
ALT000317,2026-06-26,P018,Zyrtec,WH006,Barcelona Distribution Center,SUP002,PharmaLogistics,Low Stock,High,46,294,680,Open
ALT000318,2026-06-26,P019,Mopral,WH003,Berlin Distribution Center,SUP001,MediSupply Europe,Low Stock,Medium,59,222,535,Open
ALT000319,2026-06-26,P033,Fluconazole,WH001,Paris Distribution Center,SUP003,BioHealth Distribution,Low Stock,Medium,51,229,683,Open
ALT000320,2026-06-26,P049,Doxycycline,WH009,Brussels Distribution Center,SUP002,PharmaLogistics,Low Stock,High,6,84,717,Open
ALT000321,2026-06-26,P028,Omeprazole,WH002,Lyon Distribution Center,SUP008,LifeCare Suppliers,Low Stock,Medium,129,232,756,Open
ALT000322,2026-06-26,P024,Metformine,WH001,Paris Distribution Center,SUP008,LifeCare Suppliers,Low Stock,High,3,294,431,Open
ALT000323,2026-06-26,P036,Sertraline,WH001,Paris Distribution Center,SUP006,HealthChain Partners,Low Stock,Medium,62,165,198,Open
ALT000324,2026-06-26,P012,Smecta,WH010,Amsterdam Distribution Center,SUP001,MediSupply Europe,Low Stock,Medium,78,144,16,Open
ALT000325,2026-06-26,P018,Zyrtec,WH007,Milan Distribution Center,SUP002,PharmaLogistics,Low Stock,Medium,258,294,838,Open
ALT000326,2026-06-26,P021,Tramadol,WH005,Madrid Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,78,177,508,Open
ALT000327,2026-06-26,P048,Inexium,WH010,Amsterdam Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,-10,187,795,Open
ALT000328,2026-06-26,P030,Furosemide,WH002,Lyon Distribution Center,SUP003,BioHealth Distribution,Low Stock,Medium,77,142,161,Open
ALT000329,2026-06-26,P042,Flagyl,WH005,Madrid Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,31,133,591,Open
ALT000330,2026-06-26,P014,Lovenox,WH006,Barcelona Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,85,223,568,Open
ALT000331,2026-06-26,P035,Biseptine,WH009,Brussels Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,34,137,818,Open
ALT000332,2026-06-26,P005,Augmentin,WH002,Lyon Distribution Center,SUP003,BioHealth Distribution,Low Stock,Medium,82,92,528,Open
ALT000333,2026-06-26,P047,Lantus,WH010,Amsterdam Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,31,139,258,Open
ALT000334,2026-06-26,P016,Toplexil,WH009,Brussels Distribution Center,SUP008,LifeCare Suppliers,Low Stock,Medium,214,283,168,Open
ALT000335,2026-06-26,P029,Prednisone,WH007,Milan Distribution Center,SUP006,HealthChain Partners,Low Stock,Medium,97,265,751,Open
ALT000336,2026-06-26,P041,Clamoxyl,WH002,Lyon Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,71,94,852,Open
ALT000337,2026-06-26,P043,Cortancyl,WH006,Barcelona Distribution Center,SUP006,HealthChain Partners,Low Stock,High,26,267,199,Open
ALT000338,2026-06-26,P047,Lantus,WH005,Madrid Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,53,139,775,Open
ALT000339,2026-06-26,P049,Doxycycline,WH003,Berlin Distribution Center,SUP002,PharmaLogistics,Low Stock,Medium,82,84,458,Open
ALT000340,2026-06-26,P044,Eliquis,WH003,Berlin Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,36,180,195,Open
ALT000341,2026-06-26,P006,Ventoline,WH002,Lyon Distribution Center,SUP001,MediSupply Europe,Low Stock,High,17,139,564,Open
ALT000342,2026-06-26,P044,Eliquis,WH010,Amsterdam Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,9,180,151,Open
ALT000343,2026-06-26,P050,Nurofen,WH004,Munich Distribution Center,SUP002,PharmaLogistics,Low Stock,Medium,67,182,16,Open
ALT000344,2026-06-26,P002,Amoxicilline,WH007,Milan Distribution Center,SUP001,MediSupply Europe,Low Stock,Medium,85,129,739,Open
ALT000345,2026-06-26,P009,Kardegic,WH009,Brussels Distribution Center,SUP002,PharmaLogistics,Low Stock,High,25,115,71,Open
ALT000346,2026-06-26,P020,Gaviscon,WH006,Barcelona Distribution Center,SUP008,LifeCare Suppliers,Low Stock,Medium,88,171,6,Open
ALT000347,2026-06-26,P026,Amlodipine,WH010,Amsterdam Distribution Center,SUP003,BioHealth Distribution,Low Stock,Critical,98,165,12,Open
ALT000348,2026-06-26,P001,Doliprane,WH010,Amsterdam Distribution Center,SUP003,BioHealth Distribution,Low Stock,Medium,53,178,526,Open
ALT000349,2026-06-26,P012,Smecta,WH008,Rome Distribution Center,SUP001,MediSupply Europe,Low Stock,High,20,144,6,Open
ALT000350,2026-06-26,P034,Ketoprofene,WH002,Lyon Distribution Center,SUP005,Global Pharma Supply,Low Stock,High,41,137,457,Open
ALT000351,2026-06-26,P031,Loratadine,WH001,Paris Distribution Center,SUP003,BioHealth Distribution,Low Stock,Medium,201,269,194,Open
ALT000352,2026-06-26,P043,Cortancyl,WH005,Madrid Distribution Center,SUP006,HealthChain Partners,Low Stock,High,41,267,664,Open
ALT000353,2026-06-26,P050,Nurofen,WH002,Lyon Distribution Center,SUP002,PharmaLogistics,Low Stock,Medium,66,182,755,Open
